List File,C18-5.lst
Start Time,2017-02-17  18:34:14
Sampling Time,34 sec

Count,89
Particles / ml,6012

Efficiency,8.7%
PPUI,1.25

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),87.28,20.01,253.27,55.30,63.35
Aspect Ratio,0.70,0.23,0.99,0.20,29.19
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.62,0.16,0.87,0.19,30.82
Circularity (Hu),0.82,0.22,0.98,0.19,22.58
Compactness,2.17,1.13,5.15,1.02,46.88
Diameter (ABD),10.03,5.05,17.96,3.26,32.47
Diameter (ESD),12.35,5.57,21.70,3.69,29.91
Elongation,4.42,1.00,14.09,3.40,76.88
Geodesic Aspect Ratio,0.40,0.07,1.00,0.30,73.41
Geodesic Length,22.38,6.29,66.06,12.60,56.30
Geodesic Thickness,6.40,2.09,11.73,2.42,37.78
Image Height,35.48,19.00,59.00,9.31,26.24
Image Width,37.00,22.00,55.00,7.66,20.71
Intensity,167.55,123.66,221.12,21.52,12.84
Length,14.82,6.03,25.69,4.38,29.54
Perimeter,57.57,25.17,142.14,23.82,41.38
Roughness,1.28,1.05,2.07,0.25,19.18
Sigma Intensity,36.80,4.25,54.50,14.09,38.30
Sum Intensity,70929.11,23851.00,1.74e+005,36268.50,51.13
Transparency,0.19,0.07,0.57,0.11,60.26
Volume (ABD),701.05,67.34,3032.05,649.05,92.58
Width,9.11,2.25,19.76,3.87,42.52

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,1,1.12,0.08,68,0.01
6-7um,4,4.49,0.51,270,0.04
7-8um,0,0.00,0.00,0.00,0.00
8-9um,12,13.48,3.39,811,0.26
0-5um,0,0.00,0.00,0.00,0.00
5-10um,27,30.34,8.03,1824,0.61
10-15um,43,48.31,38.67,2905,2.94
15-20um,16,17.98,40.08,1081,3.05
20-25um,3,3.37,13.22,203,1.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,10,11.24,4.04,676,0.31
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

