List File,c18-4.lst
Start Time,2017-02-20  17:17:46
Sampling Time,38 sec

Count,1410
Particles / ml,86804

Efficiency,8.6%
PPUI,3.26

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),64.04,19.60,2468.28,72.16,112.69
Aspect Ratio,0.78,0.21,1.00,0.13,16.16
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.70,0.04,0.92,0.12,17.83
Circularity (Hu),0.88,0.23,0.99,0.11,11.95
Compactness,2.00,1.00,14.73,1.23,61.31
Diameter (ABD),8.66,5.00,56.06,2.56,29.55
Diameter (ESD),10.46,5.54,75.09,3.15,30.14
Elongation,3.89,1.00,44.24,4.01,103.05
Geodesic Aspect Ratio,0.43,0.02,1.00,0.27,61.52
Geodesic Length,18.36,6.13,269.18,11.16,60.79
Geodesic Thickness,6.14,1.55,14.78,2.06,33.58
Image Height,32.39,21.00,162.00,6.35,19.59
Image Width,33.58,22.00,152.00,6.47,19.25
Intensity,164.01,114.45,190.59,12.29,7.49
Length,12.14,6.03,81.62,3.72,30.68
Perimeter,49.00,24.53,560.02,21.22,43.31
Roughness,1.31,1.04,3.44,0.26,20.00
Sigma Intensity,36.81,3.32,55.88,12.06,32.75
Sum Intensity,55330.77,19563.00,1.20e+006,38796.53,70.12
Transparency,0.17,0.06,0.57,0.07,43.57
Volume (ABD),472.13,65.29,92247.74,2470.45,523.25
Width,8.39,3.50,67.55,2.76,32.88

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,19,1.35,0.16,1170,0.12
6-7um,87,6.17,1.06,5356,0.80
7-8um,145,10.28,2.67,8927,2.02
8-9um,188,13.33,5.00,11574,3.78
0-5um,0,0.00,0.00,0.00,0.00
5-10um,664,47.09,17.07,40878,13
10-15um,682,48.37,49.87,41986,38
15-20um,52,3.69,9.93,3201,7.52
20-25um,7,0.50,2.90,431,2.19
25-30um,2,0.14,2.05,123,1.55
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,1,0.07,18.03,62,14
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,220,15.60,8.07,13544,6.11
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

